,image,cat,cow,dog,horse,sheep,bounds_x,bounds_y,bounds_width,bounds_height,L_eye_v,L_eye_x,L_eye_y,R_eye_v,R_eye_x,R_eye_y,L_ear_v,L_ear_x,L_ear_y,R_ear_v,R_ear_x,R_ear_y,Nose_v,Nose_x,Nose_y,Throat_v,Throat_x,Throat_y,Tail_v,Tail_x,Tail_y,withers_v,withers_x,withers_y,L_F_elbow_v,L_F_elbow_x,L_F_elbow_y,R_F_elbow_v,R_F_elbow_x,R_F_elbow_y,L_B_elbow_v,L_B_elbow_x,L_B_elbow_y,R_B_elbow_v,R_B_elbow_x,R_B_elbow_y,L_F_knee_v,L_F_knee_x,L_F_knee_y,R_F_knee_v,R_F_knee_x,R_F_knee_y,L_B_knee_v,L_B_knee_x,L_B_knee_y,R_B_knee_v,R_B_knee_x,R_B_knee_y,L_F_paw_v,L_F_paw_x,L_F_paw_y,R_F_paw_v,R_F_paw_x,R_F_paw_y,L_B_paw_v,L_B_paw_x,L_B_paw_y,R_B_paw_v,R_B_paw_x,R_B_paw_y,nothing,stand,sit,lie,go,run
1762,018.jpeg,1,0,0,0,0,0.042889877755862144,0.20662641244134444,0.48591383133139004,0.5993522340900493,1,0.44658608045697606,0.4229700529195197,1,0.3620484060841414,0.4165555206006759,1,0.5034066823327431,0.2618154271745767,1,0.3051269391945663,0.27245098484759916,1,0.40119736799045463,0.44951810596558356,1,0.3989229918094658,0.5160740052561164,1,0.2967854068388912,0.41426466153269115,0,0.0,0.0,1,0.4713492532206224,0.5402832560972421,1,0.32919191597284025,0.5525205116732385,0,0.0,0.0,0,0.0,0.0,1,0.45252171229126203,0.6506204619102813,1,0.3811994495108345,0.64352962469217,0,0.0,0.0,0,0.0,0.0,1,0.4529034874623987,0.7448968741704722,1,0.37108869072874506,0.7446859018066205,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
1763,026.jpeg,1,0,0,0,0,0.08986172204329211,0.09020140844820618,0.41484281526265554,0.8510958895529724,1,0.3973770691810707,0.29927927934243054,1,0.3441418867370351,0.2987767096969304,1,0.41545109895532234,0.17820468729330385,1,0.3053826587289144,0.18046657636644176,1,0.38057333158554013,0.33966765034174395,1,0.38590732772526243,0.4146405402259537,1,0.12261055498130811,0.7955202117844181,1,0.21548936734665508,0.444801109690818,1,0.4222392645022039,0.586290814485396,1,0.3258863137087947,0.5898458870173959,0,0.0,0.0,0,0.0,0.0,1,0.4222149389256454,0.7508146641647461,1,0.35260064009860015,0.7541738803336138,0,0.0,0.0,0,0.0,0.0,1,0.4441845612110679,0.8631255748329603,1,0.38183295234325576,0.8736470876100892,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
1764,031.jpeg,1,0,0,0,0,0.1650882567218073,0.16540110337280778,0.50619428653229,0.7824362598857942,1,0.6084059310042362,0.320137712221286,1,0.5408226915640418,0.33242977418789343,1,0.6417180308675946,0.21628412255026613,1,0.5172995989183997,0.24041716882878145,1,0.5811474384200283,0.3517157465575661,1,0.5702414078274977,0.4638031485795755,1,0.23386961763738337,0.7188730880094648,1,0.41633785326819295,0.4347231815338379,1,0.5640400822604464,0.7240381564413493,1,0.4836187044614922,0.7053542324777244,0,0.0,0.0,1,0.35050000870432907,0.756503508904592,1,0.5447113889823193,0.8143200499587638,1,0.4965574209835399,0.8130978018883832,0,0.0,0.0,1,0.2872011513720866,0.8812805025984037,1,0.5686667451115468,0.8900153659196027,1,0.5326125883054265,0.8849163653740744,1,0.4564775643707228,0.8746268586374204,1,0.37272910336104115,0.8986251795117228,0,0,1,0,0,0
1765,036.jpeg,1,0,0,0,0,0.004113605647442973,0.0,0.984219802059676,0.9939658865801152,1,0.8799742262483309,0.25507498384869365,1,0.7350066024603639,0.22299769185861756,1,0.9183665280802354,0.11952742068708674,1,0.6884861234008142,0.060289801069538955,1,0.8404075497127378,0.323751432330504,1,0.6980638227059414,0.3638372138983547,1,0.03292850742076868,0.8488690967951988,1,0.28314478621320976,0.3373901925017315,1,0.6512770464928671,0.6638683636157174,1,0.4493543732400436,0.6720049362969138,0,0.0,0.0,1,0.16490072260129784,0.7491838785120122,1,0.6190794923787197,0.7979530761681702,1,0.49217166479925495,0.8205542847979462,0,0.0,0.0,1,0.23084829161624149,0.8616754118203054,1,0.6545982945063064,0.9139611997177893,1,0.565193162742917,0.948433367451663,0,0.0,0.0,1,0.3407168716814861,0.9103960248483456,0,0,1,0,0,0
1766,039.jpeg,1,0,0,0,0,0.08540964595218774,0.1062306270577964,0.8865612143799636,0.82734458140832,1,0.6318947947079594,0.3458415885295101,1,0.40792097556730983,0.33531622370897257,1,0.7554429620476032,0.1841588981452763,1,0.34719671414260267,0.1722154782576332,1,0.5069925285223661,0.43898990047984626,1,0.4778523593259184,0.515048008231719,0,0.0,0.0,0,0.0,0.0,1,0.591370692325925,0.6561498007527705,1,0.2977979899297115,0.66121905215094,0,0.0,0.0,0,0.0,0.0,1,0.4767387608969109,0.7905225253821451,1,0.35698081329313125,0.7775553904428396,0,0.0,0.0,0,0.0,0.0,1,0.4821690100413338,0.8924248048544743,1,0.29883009913458564,0.8667509150803527,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
1767,040.jpeg,1,0,0,0,0,0.005249654344106174,0.007351258975214896,0.9842761676394203,0.9729325506697771,1,0.41215666122792366,0.26811126757374976,1,0.2953721379819798,0.22551691746363717,1,0.5440436516061703,0.13749587644305628,1,0.35460488467743584,0.048348776649777846,1,0.2904182430395731,0.3270714816444963,1,0.3592807995667689,0.43011402625729683,0,0.0,0.0,1,0.7041051591136118,0.4637121080122519,1,0.600094149196082,0.7838885879948395,1,0.3128988128309866,0.7056776434505498,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.19995937794825105,0.7405304177035053,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.05122599763309763,0.8224730146731152,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
1768,045.jpeg,1,0,0,0,0,0.10100119353146,0.11256700481271426,0.8220972358535669,0.7865948799428879,1,0.3895857585483202,0.3399183190527252,1,0.24665190001421106,0.33105887725614425,1,0.5724416725101275,0.18182814025860466,1,0.18075012188275755,0.16467668933258575,1,0.31049655565663115,0.3975739946748568,1,0.36717356728746703,0.48592342478850375,1,0.8486879124546145,0.6892170238169107,1,0.6403817351456881,0.4038621374545704,1,0.63194644477698,0.6221793468530905,1,0.27000028928501146,0.6289228406322268,0,0.0,0.0,0,0.0,0.0,1,0.6038032027966155,0.7776186634536785,1,0.3249852501285089,0.7399138439790724,0,0.0,0.0,0,0.0,0.0,1,0.5276760759121888,0.8606538974332525,1,0.28496462465774247,0.8016285904584994,1,0.47176548510180505,0.8288608356866055,1,0.3885069586671169,0.8257039085078663,0,0,1,0,0,0
1769,054.jpeg,1,0,0,0,0,0.3244180700790395,0.05204252774913244,0.587541756528145,0.9280353023976341,1,0.49619391716027117,0.197243787618861,1,0.4142851135444206,0.1952465414508634,1,0.5488927282270352,0.12988213820762526,1,0.3813038413588719,0.11317526046557264,1,0.46556997093810387,0.2425434318337216,1,0.44627299542782295,0.34244687768279114,1,0.7374845240737343,0.7009241926971141,1,0.5912605225556522,0.43773608761996824,1,0.5178682721601395,0.6395495948692468,1,0.3766600696648739,0.6399388492011004,1,0.6742847128625351,0.8004600808370296,0,0.0,0.0,1,0.5082569985213913,0.8219961055871862,1,0.39354566068900876,0.8356699743143229,0,0.0,0.0,0,0.0,0.0,1,0.46667720170931865,0.9565906850958252,1,0.38888328512806253,0.9470041170293444,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
1770,067.jpeg,1,0,0,0,0,0.0429433759687887,0.09197755786778868,0.791278078921515,0.8652832729281742,1,0.6820186446844965,0.2640321895395556,1,0.6118733725203829,0.28587423484774505,1,0.6845233838763456,0.13845561257887384,1,0.5557449535155604,0.2028138249116845,1,0.6683265616921221,0.33548183492177786,1,0.685608627239747,0.38746506537039505,1,0.33525553117718254,0.8196576338290672,1,0.4613334230967083,0.4357228959787982,0,0.0,0.0,1,0.6604507633225979,0.5947341649017535,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7209740064367974,0.7651772655243747,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7899351594583676,0.8851601032376406,0,0.0,0.0,1,0.5960999473850521,0.8928988932547752,0,0,1,0,0,0
1771,070.jpeg,1,0,0,0,0,0.20390707146488932,0.05255845162055419,0.6085569447054612,0.9265744013601437,1,0.6556419429794343,0.27113103802725635,1,0.4894613868998791,0.26047782582655415,1,0.7581922591226569,0.1533732841491906,1,0.41831408915135054,0.1503772816956528,1,0.5644144401650504,0.3331042951679393,1,0.5629046687037585,0.41356850937873674,0,0.0,0.0,0,0.0,0.0,1,0.667926179874009,0.636673390503685,1,0.3877311920631422,0.6132381746169563,0,0.0,0.0,1,0.28543355546308746,0.7426635194518476,1,0.631751327571993,0.8057975128864235,1,0.4279400821534563,0.8163030366945556,0,0.0,0.0,1,0.33838602570801946,0.8396445968955731,1,0.6659629250998192,0.9397419796505285,1,0.41710883001134064,0.9362277849573697,0,0.0,0.0,1,0.33092695338877154,0.9121454404141967,0,0,1,0,0,0
1772,074.jpeg,1,0,0,0,0,0.20261054047286053,0.03147165646719118,0.6597005489133985,0.888191810995499,1,0.4315215940732277,0.33347574442800415,1,0.31935824830723214,0.3460757128343956,1,0.46319590046631004,0.11119479707724392,1,0.2630292897735381,0.15399120207790615,1,0.3770299537659656,0.4506720915079614,1,0.3683031749728318,0.5667834154675568,1,0.8324859048142231,0.7742117905975927,1,0.523877977430451,0.27980252318974524,1,0.503151660119959,0.6496771788620551,0,0.0,0.0,1,0.6917265438920714,0.6673865027857526,0,0.0,0.0,1,0.47901314089691704,0.7640137158867909,0,0.0,0.0,1,0.6118231057981574,0.8133332456708637,0,0.0,0.0,1,0.38048013673518644,0.8861373230496492,1,0.33018136137209814,0.830410211212633,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
1773,075.jpeg,1,0,0,0,0,0.004840081958002146,0.003306334088684402,0.973444320646381,0.978678973209865,1,0.20334313546577207,0.18934554210228569,1,0.09655036780700454,0.19370627378244157,1,0.2534449363529077,0.05737607808433459,1,0.04499227746478272,0.06839576321792752,1,0.14437974145782193,0.2517984048415473,1,0.1439035413252835,0.36646550865317346,1,0.6849998327428357,0.8044512157722886,1,0.4211675600531225,0.29281427854659214,1,0.25250210334461104,0.561310748785464,0,0.0,0.0,1,0.5086696104075238,0.8623274253038749,0,0.0,0.0,1,0.25794834690843366,0.7490729421355687,1,0.17900660423378564,0.7381926520185881,1,0.38409142706632676,0.9262182356559807,0,0.0,0.0,1,0.18882098484778062,0.9264753867737993,1,0.1489771903380776,0.8502599629972659,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
1774,081.jpeg,1,0,0,0,0,0.1038678177534358,0.07498885686154513,0.7925914664194297,0.872928967410203,1,0.3730637079369052,0.32977993952094736,1,0.26574958607225074,0.3372659167915888,1,0.4407633628297889,0.15835179672423033,1,0.1849604262004748,0.15301132798577655,1,0.3138402942185664,0.3987247138214902,1,0.3161225187954307,0.5229456200099435,1,0.6976141452050146,0.8324833946421059,1,0.5081301832184482,0.44316089870351233,1,0.47500856398976044,0.678378089615202,1,0.23007219824210245,0.722363573361892,1,0.5870099523459577,0.855213950269523,0,0.0,0.0,1,0.4229324742658602,0.8435742419954559,1,0.2719423914089023,0.8327852970292637,0,0.0,0.0,0,0.0,0.0,1,0.38720090819432357,0.9049389625329337,1,0.24802902272225472,0.9012559961805648,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
1775,083.jpeg,1,0,0,0,0,0.051489087615858416,0.03367962283191777,0.8273941784871858,0.9434919823876139,1,0.6675234656193065,0.30642882971594737,1,0.5422650303262081,0.30305046285388426,1,0.7527287411282595,0.15706672572662495,1,0.450550991808544,0.1272452968327449,1,0.6029808672740153,0.3742747695650328,1,0.612578848211578,0.4798811873590072,1,0.33683244459943246,0.8261635649594691,0,0.0,0.0,1,0.7569108593257569,0.5949274068498248,1,0.482667538211296,0.5974480127410884,0,0.0,0.0,0,0.0,0.0,1,0.7878656315313959,0.7557893114435997,1,0.48277376056985066,0.7380352136709941,0,0.0,0.0,0,0.0,0.0,1,0.8106569711830273,0.9161074035944461,1,0.4912927516434035,0.8944875240768104,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
1776,085.jpeg,1,0,0,0,0,0.2775649300564071,0.11815337466909157,0.4266444397999633,0.7389913829291259,1,0.47908701385542357,0.3040721238255068,1,0.40520220316685795,0.3092907719964092,1,0.5311579893682876,0.18536861063761723,1,0.38132520002695364,0.18694930530103454,1,0.43881305597870063,0.3537643114003014,1,0.44776599722536464,0.4243668124557,0,0.0,0.0,0,0.0,0.0,1,0.5407914537936412,0.5411527380458878,1,0.42355407630203323,0.5696457794798768,1,0.6518011247783886,0.6125681999851427,0,0.0,0.0,1,0.5542038509795532,0.6881954272448577,1,0.44630396840721737,0.6954003238906654,1,0.6448081413489288,0.7344510930344293,0,0.0,0.0,1,0.5610445544888255,0.8169748384770192,1,0.45063261354110057,0.8275574148185006,1,0.6667570833573908,0.7855633585133279,0,0.0,0.0,0,0,1,0,0,0
1777,087.jpeg,1,0,0,0,0,0.07345691195020965,0.021935628409005828,0.855954659024062,0.9356746941869817,1,0.5729673948011474,0.22012325309489947,1,0.4093611807728847,0.24543506536748308,1,0.5951983681493312,0.09755802611540447,1,0.2300539713859709,0.14925109274064208,1,0.516141509557287,0.2701112661816673,1,0.5324636054425985,0.37265024380756157,0,0.0,0.0,0,0.0,0.0,1,0.6603864540786,0.5459389649981345,1,0.3501054739976275,0.5490258894088696,1,0.8195344145186276,0.6830862692330232,0,0.0,0.0,1,0.6567958098403832,0.7517538822211438,1,0.4199485821370091,0.734721443822314,0,0.0,0.0,0,0.0,0.0,1,0.5910720322652784,0.9058566733796735,1,0.4286528929242414,0.9034957880474421,1,0.733050480798234,0.8499581209432765,0,0.0,0.0,0,0,1,0,0,0
1778,096.jpeg,1,0,0,0,0,0.0323272625582734,0.018817536706795417,0.8521256314327929,0.9216992046072447,1,0.644009769937196,0.2731071368461912,1,0.47460899510357846,0.3236980339326059,1,0.6834121296785701,0.074091353934326,1,0.30515206598485045,0.19202187381918326,1,0.5889236528047366,0.36239887174622626,1,0.6705658552193854,0.44690896593322654,1,0.12176508172880668,0.8581223406968049,1,0.2615138551958092,0.4289249817701628,1,0.7332675247083575,0.6080066981289488,1,0.46153399553013946,0.6474641548567593,0,0.0,0.0,1,0.2900114822088359,0.7542342429282338,1,0.7232260634837457,0.7153157908245038,1,0.5820301274254499,0.7561415624472176,0,0.0,0.0,0,0.0,0.0,1,0.7723104412771552,0.8095639700243044,1,0.6728348890224635,0.8908766743054547,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
1779,104.jpeg,1,0,0,0,0,0.23693551674788574,0.0,0.520079659607099,0.9726052490508412,1,0.6012118455451058,0.3118518107385107,1,0.4380230609244555,0.33854615282988326,1,0.6589721299142729,0.16510793220679634,1,0.35268727764997576,0.1764117851264786,1,0.5261901564190368,0.3995166529630838,1,0.5261118414988267,0.7114256028707285,0,0.0,0.0,0,0.0,0.0,1,0.722020442056627,0.9379764976137287,1,0.3198404063954112,0.9568425703634539,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
1780,115.jpeg,1,0,0,0,0,0.01680748432583391,0.1003897794542026,0.8519901254951049,0.8866408385407532,1,0.771045083957342,0.3158008021696518,1,0.525092019696238,0.342367960050829,1,0.7404211887320796,0.13331992003009768,1,0.299093878943745,0.20053933649025069,1,0.6907756083944075,0.4131496826981756,1,0.6671405980028693,0.6125402509971182,0,0.0,0.0,0,0.0,0.0,1,0.7263290830242536,0.8844220359794682,1,0.2972313178797075,0.8739879314274985,0,0.0,0.0,1,0.11079497477877108,0.9345331908803053,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
1781,117.jpeg,1,0,0,0,0,0.27059585492009425,0.13876791216214507,0.4250431833352187,0.6602176394162467,1,0.6136275088527532,0.37379898865320577,1,0.5220267235021728,0.38204740223325334,1,0.655668219444368,0.2508569536064094,1,0.4591081079324645,0.26386632260663145,1,0.5747002781519004,0.4404218949895034,0,0.0,0.0,0,0.0,0.0,1,0.5060395365793683,0.18056332828034793,1,0.4786863649350173,0.5147321973104354,1,0.3207334070904322,0.4987561701949719,0,0.0,0.0,0,0.0,0.0,1,0.4555434914892924,0.638439712324458,1,0.3320441741485894,0.6140773688705292,0,0.0,0.0,0,0.0,0.0,1,0.4899933560532563,0.7567880721538528,1,0.35153715340894287,0.7432824562404313,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
1782,127.jpeg,1,0,0,0,0,0.09654649294001422,0.0,0.885464643179653,0.9801876211775009,1,0.48680286305342024,0.43375584459858474,1,0.28286510909809126,0.4731649503578057,1,0.5445012720124481,0.07570782748363312,1,0.19010727494526902,0.09163766426240721,1,0.3963917210143711,0.6721114954788322,1,0.44235437243387243,0.819139640443963,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
1783,130.jpeg,1,0,0,0,0,0.11467726367687109,0.04107028583226018,0.8038165812667216,0.941813287256614,1,0.5441582912499516,0.28436037926783025,1,0.4113169337519254,0.2509899421385103,1,0.6736166831038436,0.16863079253817903,1,0.4242768005476991,0.12760731949588336,1,0.43518754876746635,0.33342137368993274,1,0.4618618013584032,0.41632214636273196,0,0.0,0.0,1,0.774332548859893,0.4145349099095984,1,0.6020032537798251,0.6178277562025419,1,0.4007353643506976,0.6194716930550647,0,0.0,0.0,0,0.0,0.0,1,0.5752900417360636,0.7775475475187713,1,0.4113918546623269,0.7861312518491858,0,0.0,0.0,0,0.0,0.0,1,0.5415627116204395,0.9371704898391658,1,0.427482530881,0.9396386680712319,1,0.7314043189097078,0.9482082759246298,0,0.0,0.0,0,0,1,0,0,0
1784,136.jpeg,1,0,0,0,0,0.14165279103893685,0.0,0.6250482559857135,0.97882645139607,1,0.5747059029685125,0.2564396216491808,1,0.4792338892952548,0.2746285552351877,1,0.6375258159004628,0.05845140541843585,1,0.391323582981836,0.12349490614072423,1,0.5385337252535571,0.32578159405677704,1,0.5790961684869929,0.5256494176025424,1,0.1891477764347057,0.8044848737208046,1,0.33255144099493317,0.3745555781153666,0,0.0,0.0,1,0.37518811290997517,0.6411313011435995,0,0.0,0.0,1,0.2945265717197686,0.7915455954584619,0,0.0,0.0,1,0.5153506637914115,0.7239628547845598,1,0.402153669586485,0.9302560760768304,1,0.3997932344083052,0.8353964131903887,1,0.7133139841309286,0.7960598800899877,1,0.6601124874339123,0.8846417814301836,1,0.5743264896372581,0.9273801134573745,1,0.5456557725567661,0.8334626186323737,0,0,1,0,0,0
1785,147.jpeg,1,0,0,0,0,0.5033119410057764,0.12253077599756886,0.4333043499941912,0.7826120706719872,1,0.6573355400460307,0.2868245703337365,1,0.5899192747449314,0.284390065398319,1,0.6919586269680079,0.184219081471692,1,0.5668386381816077,0.17615192915321148,1,0.6173501816498345,0.33236753878174097,1,0.6120574469853332,0.4072244236246955,1,0.7951629209297882,0.8617947354433956,1,0.7943175461289698,0.38740227213662265,1,0.6600902642792733,0.5609173764080383,0,0.0,0.0,1,0.7134746389387858,0.7131511189190387,1,0.9099199318894448,0.7745988901432181,1,0.6577796768066765,0.6902717153063738,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
1786,149.jpeg,1,0,0,0,0,0.08319164972135065,0.05342767094295934,0.7186330420682445,0.7120523865404923,1,0.6520024532637809,0.20890973888304165,1,0.5749731888397502,0.23876930183434586,1,0.654003174857507,0.08717698649652511,1,0.48921384855886924,0.1507751306505085,1,0.6321691717132725,0.2663511811586281,1,0.6593653282116522,0.33225741212715326,1,0.36097268653418324,0.6738793420401125,1,0.4520813312846085,0.38341531255100064,1,0.71374789254037,0.505318792231024,1,0.5223013609102,0.5117887328388339,0,0.0,0.0,1,0.42464242526701157,0.6169504993934104,1,0.701861118099795,0.6206811048367937,1,0.5421985286489167,0.6308087649318799,0,0.0,0.0,1,0.4117453116124068,0.7041393837150074,1,0.6887490394132195,0.7172020647489196,1,0.5767143847725376,0.7314312454297363,1,0.626194233531408,0.6954764526938843,1,0.4799965052818282,0.7255052149538563,0,0,1,0,0,0
1787,150.jpeg,1,0,0,0,0,0.2693145849771542,0.031167755271487504,0.6329332491361521,0.9317677153976915,1,0.42890415239046925,0.20102144253926463,1,0.35808522889255195,0.20075791727296277,1,0.46003197522840744,0.10589992301186828,1,0.3177605102825154,0.1027410280249924,1,0.38636647343102526,0.26224951700745297,1,0.3873203416946268,0.38078397069990466,1,0.7732990768902192,0.7449122865613234,1,0.5930488291391142,0.3814576166769744,1,0.47844457332079987,0.6251612557358557,1,0.3399921027074776,0.6091170351332463,1,0.6884239012359318,0.7402108607756042,0,0.0,0.0,1,0.45526458845763546,0.7898643668091728,1,0.3632486466577009,0.7855826776491103,1,0.6732872076767407,0.873701606971524,0,0.0,0.0,1,0.4347669825378987,0.9117934271511201,1,0.3237538303250375,0.8842173434350338,1,0.5701467364945041,0.8999741142037364,0,0.0,0.0,0,0,1,0,0,0
1788,151.jpeg,1,0,0,0,0,0.03252042820891452,0.02441734227708066,0.8465924484918576,0.9156068279346657,1,0.784212746519225,0.2037976524727922,1,0.69503080200984,0.20277714880030825,1,0.8249754308833824,0.07556879915594107,1,0.6490437676699151,0.09754800420720328,1,0.7524941825248979,0.27000456453562877,1,0.7577630320980926,0.36796194132765847,1,0.3798177079112678,0.8528300583329953,1,0.487861969502208,0.3878655632941815,1,0.7726767939172536,0.6422288462623181,1,0.6580841262534503,0.6419843447767654,0,0.0,0.0,0,0.0,0.0,1,0.7633183080988973,0.786053098487181,1,0.7044762150252487,0.8110828685809203,0,0.0,0.0,0,0.0,0.0,1,0.7970767067574263,0.8889202286342028,1,0.7538498996360251,0.9065042302038855,0,0.0,0.0,1,0.6108285922783848,0.8984925742979369,0,0,1,0,0,0
1789,153.jpeg,1,0,0,0,0,0.06640465211718916,0.04035898046517554,0.883925329224341,0.7925447718021564,1,0.29190210678743156,0.19721583737465376,1,0.16002555093267765,0.19938285329657315,1,0.3611873249747928,0.10299361816178683,1,0.11178817965093943,0.11327917297669596,1,0.2217126951642962,0.244533403128787,1,0.26336863055617266,0.3773410032426961,0,0.0,0.0,1,0.6244231224702315,0.3170140651170169,1,0.49752009124147395,0.5658528135799783,0,0.0,0.0,1,0.6439432657761719,0.7092105335509385,0,0.0,0.0,1,0.39645735390130027,0.6469183674988764,1,0.4624083676299643,0.6647236868871171,0,0.0,0.0,0,0.0,0.0,1,0.39951147945126014,0.7413539603922873,1,0.4546963652853295,0.7501599932956716,1,0.5067687941185123,0.7816760065559228,0,0.0,0.0,0,0,1,0,0,0
1790,155.jpeg,1,0,0,0,0,0.32490887626486864,0.02570286717936279,0.400075238859366,0.9682850386518175,1,0.6093826218684922,0.23404057368780345,1,0.5439512009079912,0.23062802770578603,1,0.6266870678128978,0.09286336602731494,1,0.48798353203956907,0.0937709500653377,1,0.5776696849691596,0.2878788692776904,1,0.5907663430301373,0.38215438782138356,1,0.36943714053954096,0.9371451426634453,1,0.4319240265289888,0.45729066821818687,1,0.6692828667958363,0.6660045632311382,1,0.549045973848002,0.6891476323148527,0,0.0,0.0,1,0.41254351988445154,0.7998150971548377,1,0.6507050306385078,0.8142990175508716,1,0.5904800198970528,0.8638975452841087,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.6013816335831846,0.9566135502130642,0,0.0,0.0,0,0.0,0.0,0,0,1,0,0,0
